site,date,order,family,genus,lowest_taxon,abun,total_abun
SFC,2018-05-12,Coleoptera,Elmidae,Microcylloepus,Microcylloepus,3.225806451612903,175.2688172043011
SFC,2018-05-12,Hemiptera,Nepidae,Ranatra,Ranatra,3.225806451612903,175.2688172043011
SFC,2018-05-12,Hemiptera,Veliidae,Rhagovelia,Rhagovelia,13.978494623655914,175.2688172043011
SFC,2018-05-12,Diptera,Chironomidae,NA,Chironomidae,19.35483870967742,175.2688172043011
SFC,2018-06-01,Odonata,Aeshnidae,Anax,Anax,2.150537634408602,327.9569892473118
SFC,2018-06-01,Hemiptera,Aphididae,NA,Aphididae,2.6881720430107525,327.9569892473118
SFC,2018-06-01,Odonata,Coenagrionidae,Argia,Argia,2.6881720430107525,327.9569892473118
SFC,2018-06-01,Ephemeroptera,Caenidae,Caenis,Caenis,42.47311827956989,327.9569892473118
SFC,2018-06-01,Diptera,Chironomidae,NA,Chironomidae,111.82795698924731,327.9569892473118
SFC,2018-06-01,Bivalva,Corbiculidae,Corbicula,Corbicula,7.526881720430107,327.9569892473118
SFC,2018-06-01,Odonata,Coenagrionidae,Enallagma,Enallagma,4.838709677419355,327.9569892473118
SFC,2018-06-01,Amphipoda,Hyalellidae,Hyalella,Hyalella,13.978494623655914,327.9569892473118
SFC,2018-06-01,Odonata,Libellulidae,NA,Libellulidae,2.150537634408602,327.9569892473118
SFC,2018-06-01,Gastropoda,Thiaridae,Melanoides,Melanoides,12.365591397849462,327.9569892473118
SFC,2018-06-01,Coleoptera,Elmidae,Microcylloepus,Microcylloepus,9.67741935483871,327.9569892473118
SFC,2018-06-01,Diptera,Ceratopogonidae,Probezzia,Probezzia,8.602150537634408,327.9569892473118
SFC,2018-06-01,Odonata,Protoneuridae,Protoneura,Protoneura,18.279569892473116,327.9569892473118
SFC,2018-06-01,Hemiptera,Veliidae,Rhagovelia,Rhagovelia,29.569892473118276,327.9569892473118
SFC,2018-06-01,Coleoptera,Scirtidae,NA,Scirtidae,8.064516129032258,327.9569892473118
SFC,2018-06-01,Diptera,Chironomidae,NA,Chironomidae,51.0752688172043,327.9569892473118
SFC,2018-07-01,Odonata,Coenagrionidae,Argia,Argia,3.7634408602150535,309.6774193548387
SFC,2018-07-01,Ephemeroptera,Caenidae,Caenis,Caenis,22.043010752688172,309.6774193548387
SFC,2018-07-01,Coleoptera,Carabidae,NA,Carabidae,1.6129032258064515,309.6774193548387
SFC,2018-07-01,Diptera,Chironomidae,NA,Chironomidae,9.67741935483871,309.6774193548387
SFC,2018-07-01,Diptera,Chironomidae,NA,Chironomidae,205.3763440860215,309.6774193548387
SFC,2018-07-01,Coleoptera,Chrysomelidae,NA,Chrysomelidae,3.225806451612903,309.6774193548387
SFC,2018-07-01,Bivalva,Corbiculidae,Corbicula,Corbicula,4.301075268817204,309.6774193548387
SFC,2018-07-01,Odonata,Coenagrionidae,Enallagma,Enallagma,16.129032258064516,309.6774193548387
SFC,2018-07-01,Odonata,Gomphidae,Erpetogomphus,Erpetogomphus,2.150537634408602,309.6774193548387
SFC,2018-07-01,Amphipoda,Hyalellidae,Hyalella,Hyalella,15.053763440860214,309.6774193548387
SFC,2018-07-01,Gastropoda,Thiaridae,Melanoides,Melanoides,10.21505376344086,309.6774193548387
SFC,2018-07-01,Diptera,Stratiomyidae,Odontomyia,Odontomyia,3.7634408602150535,309.6774193548387
SFC,2018-07-01,Gastropoda,Physidae,Physa,Physa,1.6129032258064515,309.6774193548387
SFC,2018-07-01,Coleoptera,Scirtidae,NA,Scirtidae,4.301075268817204,309.6774193548387
SFC,2018-07-01,Trichoptera,Hydropsychidae,Smicridea,Smicridea,1.6129032258064515,309.6774193548387
SFC,2018-07-01,Coleoptera,Elmidae,Stenelmis,Stenelmis,3.225806451612903,309.6774193548387
SFC,2018-07-01,Diptera,Chironomidae,NA,Chironomidae,1.6129032258064515,309.6774193548387
SFC,2018-08-01,Odonata,Coenagrionidae,Argia,Argia,20.96774193548387,922.0430107526881
SFC,2018-08-01,Diptera,Chironomidae,NA,Chironomidae,13.978494623655914,922.0430107526881
SFC,2018-08-01,Diptera,Chironomidae,NA,Chironomidae,701.6129032258065,922.0430107526881
SFC,2018-08-01,Odonata,Coenagrionidae,Enallagma,Enallagma,25.806451612903224,922.0430107526881
SFC,2018-08-01,Amphipoda,Hyalellidae,Hyalella,Hyalella,6.989247311827957,922.0430107526881
SFC,2018-08-01,Hemiptera,Hydrometridae,Hydrometra,Hydrometra,6.451612903225806,922.0430107526881
SFC,2018-08-01,Coleoptera,Hydrophilidae,NA,Hydrophilidae,12.903225806451612,922.0430107526881
SFC,2018-08-01,Hemiptera,Macroveliidae,Macrovelia,Macrovelia,6.451612903225806,922.0430107526881
SFC,2018-08-01,Hemiptera,Gerridae,Metrobates,Metrobates,8.602150537634408,922.0430107526881
SFC,2018-08-01,Coleoptera,Scirtidae,NA,Scirtidae,48.924731182795696,922.0430107526881
SFC,2018-08-01,Diptera,Chironomidae,NA,Chironomidae,41.93548387096774,922.0430107526881
SFC,2018-08-01,Diptera,Tipulidae,NA,Tipulidae,27.419354838709676,922.0430107526881
SFC,2018-11-11,Odonata,Coenagrionidae,Argia,Argia,17.204301075268816,1307.52688172043
SFC,2018-11-11,Hemiptera,Belostomatidae,Belostoma,Belostoma,8.602150537634408,1307.52688172043
SFC,2018-11-11,Diptera,Ceratopogonidae,NA,Ceratopogonidae,8.602150537634408,1307.52688172043
SFC,2018-11-11,Diptera,Chironomidae,NA,Chironomidae,34.40860215053763,1307.52688172043
SFC,2018-11-11,Diptera,Chironomidae,NA,Chironomidae,1032.258064516129,1307.52688172043
SFC,2018-11-11,Odonata,Coenagrionidae,Enallagma,Enallagma,8.602150537634408,1307.52688172043
SFC,2018-11-11,Coleoptera,Hydrophilidae,Enochrus,Enochrus,8.602150537634408,1307.52688172043
SFC,2018-11-11,Odonata,Gomphidae,Erpetogomphus,Erpetogomphus,17.204301075268816,1307.52688172043
SFC,2018-11-11,Ephemeroptera,Baetidae,Fallceon,Fallceon,25.806451612903224,1307.52688172043
SFC,2018-11-11,Amphipoda,Hyalellidae,Hyalella,Hyalella,8.602150537634408,1307.52688172043
SFC,2018-11-11,Odonata,Gomphidae,Phyllogomphoides,Phyllogomphoides,8.602150537634408,1307.52688172043
SFC,2018-11-11,Coleoptera,Scirtidae,NA,Scirtidae,8.602150537634408,1307.52688172043
SFC,2018-11-11,Coleoptera,Elmidae,Stenelmis,Stenelmis,68.81720430107526,1307.52688172043
SFC,2018-11-11,Diptera,Chironomidae,NA,Chironomidae,51.61290322580645,1307.52688172043
TRC,2017-11-05,Odonata,Aeshnidae,NA,Aeshnidae,2.150537634408602,324.7311827956989
TRC,2017-11-05,Ephemeroptera,Baetidae,NA,Baetidae,4.301075268817204,324.7311827956989
TRC,2017-11-05,Coleoptera,Hydrophilidae,Berosus,Berosus,4.301075268817204,324.7311827956989
TRC,2017-11-05,Diptera,Ceratopogonidae,NA,Ceratopogonidae,2.150537634408602,324.7311827956989
TRC,2017-11-05,Diptera,Chironomidae,NA,Chironomidae,2.150537634408602,324.7311827956989
TRC,2017-11-05,Diptera,Chironomidae,NA,Chironomidae,191.39784946236557,324.7311827956989
TRC,2017-11-05,Odonata,Coenagrionidae,Enallagma,Enallagma,12.903225806451612,324.7311827956989
TRC,2017-11-05,Coleoptera,Hydrophilidae,Enochrus,Enochrus,2.150537634408602,324.7311827956989
TRC,2017-11-05,Coleoptera,Hydrophilidae,Helochares,Helochares,2.150537634408602,324.7311827956989
TRC,2017-11-05,Hemiptera,Macroveliidae,Macrovelia,Macrovelia,2.150537634408602,324.7311827956989
TRC,2017-11-05,Gastropoda,Thiaridae,Melanoides,Melanoides,2.150537634408602,324.7311827956989
TRC,2017-11-05,Hemiptera,Mesoveliidae,Mesovelia,Mesovelia,2.150537634408602,324.7311827956989
TRC,2017-11-05,Odonata,Corduliidae,Neurocordulia,Neurocordulia,6.451612903225806,324.7311827956989
TRC,2017-11-05,Hemiptera,Macroveliidae,Oravelia,Oravelia,2.150537634408602,324.7311827956989
TRC,2017-11-05,Odonata,Libellulidae,Orthemis,Orthemis,4.301075268817204,324.7311827956989
TRC,2017-11-05,Hemiptera,Pleidae,Paraplea,Paraplea,2.150537634408602,324.7311827956989
TRC,2017-11-05,Gastropoda,Physidae,Physa,Physa,38.70967741935484,324.7311827956989
TRC,2017-11-05,Diptera,Ceratopogonidae,Probezzia,Probezzia,4.301075268817204,324.7311827956989
TRC,2017-11-05,Hemiptera,Nepidae,Ranatra,Ranatra,4.301075268817204,324.7311827956989
TRC,2017-11-05,Coleoptera,Scirtidae,NA,Scirtidae,15.053763440860214,324.7311827956989
TRC,2017-11-05,Diptera,Chironomidae,NA,Chironomidae,15.053763440860214,324.7311827956989
TRC,2017-11-05,Odonata,Coenagrionidae,Telebasis,Telebasis,2.150537634408602,324.7311827956989
TRC,2017-12-11,Odonata,Aeshnidae,Aeshna,Aeshna,2.150537634408602,149.46236559139786
TRC,2017-12-11,Ephemeroptera,Baetidae,Callibaetis,Callibaetis,5.913978494623656,149.46236559139786
TRC,2017-12-11,Diptera,Chironomidae,NA,Chironomidae,2.150537634408602,149.46236559139786
TRC,2017-12-11,Diptera,Chironomidae,NA,Chironomidae,25.268817204301072,149.46236559139786
TRC,2017-12-11,Coleoptera,Chrysomelidae,NA,Chrysomelidae,1.075268817204301,149.46236559139786
TRC,2017-12-11,Coleoptera,Dytiscidae,Copelatus,Copelatus,1.6129032258064515,149.46236559139786
TRC,2017-12-11,Odonata,Coenagrionidae,Enallagma,Enallagma,1.075268817204301,149.46236559139786
TRC,2017-12-11,Amphipoda,Hyalellidae,Hyalella,Hyalella,34.946236559139784,149.46236559139786
TRC,2017-12-11,Coleoptera,Hydrophilidae,Laccobius,Laccobius,0.5376344086021505,149.46236559139786
TRC,2017-12-11,Coleoptera,Dytiscidae,Laccophilus,Laccophilus,2.150537634408602,149.46236559139786
TRC,2017-12-11,Gastropoda,Lymnaeidae,NA,Lymnaeidae,13.978494623655914,149.46236559139786
TRC,2017-12-11,Odonata,Corduliidae,Macromia,Macromia,0.5376344086021505,149.46236559139786
TRC,2017-12-11,Gastropoda,Thiaridae,Melanoides,Melanoides,19.35483870967742,149.46236559139786
TRC,2017-12-11,Diptera,Chironomidae,NA,Chironomidae,0.5376344086021505,149.46236559139786
TRC,2017-12-11,Gastropoda,Physidae,Physa,Physa,34.40860215053763,149.46236559139786
TRC,2017-12-11,Coleoptera,Scirtidae,NA,Scirtidae,0.5376344086021505,149.46236559139786
TRC,2017-12-11,Diptera,Stratiomyidae,Stratiomys,Stratiomys,0.5376344086021505,149.46236559139786
TRC,2017-12-11,Diptera,Chironomidae,NA,Chironomidae,1.075268817204301,149.46236559139786
TRC,2017-12-11,Coleoptera,Dytiscidae,Thermonectus,Thermonectus,0.5376344086021505,149.46236559139786
TRC,2017-12-11,Coleoptera,Hydrophilidae,Tropisternus,Tropisternus,1.075268817204301,149.46236559139786
TRC,2018-01-05,Odonata,Aeshnidae,Anax,Anax,10.21505376344086,381.72043010752685
TRC,2018-01-05,Odonata,Coenagrionidae,Argia,Argia,3.7634408602150535,381.72043010752685
TRC,2018-01-05,Diptera,Chironomidae,NA,Chironomidae,16.666666666666664,381.72043010752685
TRC,2018-01-05,Odonata,Coenagrionidae,Enallagma,Enallagma,19.892473118279568,381.72043010752685
TRC,2018-01-05,Gastropoda,Thiaridae,Melanoides,Melanoides,280.1075268817204,381.72043010752685
TRC,2018-01-05,Gastropoda,Physidae,Physa,Physa,47.84946236559139,381.72043010752685
TRC,2018-01-05,Coleoptera,Scirtidae,NA,Scirtidae,3.225806451612903,381.72043010752685
TRC,2018-02-02,Coleoptera,Hydrophilidae,Berosus,Berosus,1.075268817204301,34.946236559139784
TRC,2018-02-02,Diptera,Ceratopogonidae,NA,Ceratopogonidae,1.075268817204301,34.946236559139784
TRC,2018-02-02,Diptera,Chironomidae,NA,Chironomidae,5.376344086021505,34.946236559139784
TRC,2018-02-02,Diptera,Chironomidae,NA,Chironomidae,8.602150537634408,34.946236559139784
TRC,2018-02-02,Gastropoda,Thiaridae,Melanoides,Melanoides,1.6129032258064515,34.946236559139784
TRC,2018-02-02,Diptera,Chironomidae,NA,Chironomidae,3.225806451612903,34.946236559139784
TRC,2018-02-02,Gastropoda,Physidae,Physa,Physa,1.6129032258064515,34.946236559139784
TRC,2018-02-02,Diptera,Ceratopogonidae,Probezzia,Probezzia,0.5376344086021505,34.946236559139784
TRC,2018-02-02,Ephemeroptera,Heptageniidae,Stenonema,Stenonema,0.5376344086021505,34.946236559139784
TRC,2018-02-02,Diptera,Chironomidae,NA,Chironomidae,10.21505376344086,34.946236559139784
TRC,2018-02-02,Odonata,Coenagrionidae,Telebasis,Telebasis,1.075268817204301,34.946236559139784
TRC,2018-03-10,Odonata,Aeshnidae,Anax,Anax,1.075268817204301,112.9032258064516
TRC,2018-03-10,Ephemeroptera,Baetidae,NA,Baetidae,1.075268817204301,112.9032258064516
TRC,2018-03-10,Coleoptera,Hydrophilidae,Berosus,Berosus,2.150537634408602,112.9032258064516
TRC,2018-03-10,Ephemeroptera,Caenidae,Caenis,Caenis,1.075268817204301,112.9032258064516
TRC,2018-03-10,Diptera,Ceratopogonidae,NA,Ceratopogonidae,2.150537634408602,112.9032258064516
TRC,2018-03-10,Diptera,Chironomidae,NA,Chironomidae,5.913978494623656,112.9032258064516
TRC,2018-03-10,Diptera,Chironomidae,NA,Chironomidae,1.075268817204301,112.9032258064516
TRC,2018-03-10,Odonata,Coenagrionidae,Enallagma,Enallagma,3.7634408602150535,112.9032258064516
TRC,2018-03-10,Coleoptera,Hydrophilidae,Helochares,Helochares,3.225806451612903,112.9032258064516
TRC,2018-03-10,Coleoptera,Hydrophilidae,Hydrobius,Hydrobius,1.075268817204301,112.9032258064516
TRC,2018-03-10,Coleoptera,Dytiscidae,Laccophilus,Laccophilus,1.075268817204301,112.9032258064516
TRC,2018-03-10,Gastropoda,Thiaridae,Melanoides,Melanoides,43.54838709677419,112.9032258064516
TRC,2018-03-10,Hemiptera,Mesoveliidae,Mesovelia,Mesovelia,1.075268817204301,112.9032258064516
TRC,2018-03-10,Coleoptera,Dytiscidae,Neoporus,Neoporus,1.075268817204301,112.9032258064516
TRC,2018-03-10,Diptera,Stratiomyidae,Odontomyia,Odontomyia,1.075268817204301,112.9032258064516
TRC,2018-03-10,Diptera,Chironomidae,NA,Chironomidae,1.075268817204301,112.9032258064516
TRC,2018-03-10,Hemiptera,Naucoridae,Pelocoris,Pelocoris,1.075268817204301,112.9032258064516
TRC,2018-03-10,Gastropoda,Physidae,Physa,Physa,22.58064516129032,112.9032258064516
TRC,2018-03-10,Coleoptera,Scirtidae,NA,Scirtidae,3.225806451612903,112.9032258064516
TRC,2018-03-10,Diptera,Stratiomyidae,Stratiomys,Stratiomys,1.075268817204301,112.9032258064516
TRC,2018-03-10,Diptera,Chironomidae,NA,Chironomidae,9.67741935483871,112.9032258064516
TRC,2018-03-10,Odonata,Coenagrionidae,Telebasis,Telebasis,3.7634408602150535,112.9032258064516
TRC,2018-04-07,Ephemeroptera,Baetidae,NA,Baetidae,3.7634408602150535,279.0322580645161
TRC,2018-04-07,Diptera,Chironomidae,NA,Chironomidae,5.376344086021505,279.0322580645161
TRC,2018-04-07,Diptera,Chironomidae,NA,Chironomidae,139.78494623655914,279.0322580645161
TRC,2018-04-07,Lepidoptera,Crambidae,NA,Crambidae,2.6881720430107525,279.0322580645161
TRC,2018-04-07,Hemiptera,Nepidae,Curicta,Curicta,3.225806451612903,279.0322580645161
TRC,2018-04-07,Coleoptera,Elateridae,NA,Elateridae,2.6881720430107525,279.0322580645161
TRC,2018-04-07,Odonata,Coenagrionidae,Enallagma,Enallagma,11.827956989247312,279.0322580645161
TRC,2018-04-07,Coleoptera,Hydrophilidae,Laccobius,Laccobius,2.6881720430107525,279.0322580645161
TRC,2018-04-07,Gastropoda,Lymnaeidae,NA,Lymnaeidae,5.913978494623656,279.0322580645161
TRC,2018-04-07,Gastropoda,Thiaridae,Melanoides,Melanoides,47.84946236559139,279.0322580645161
TRC,2018-04-07,Diptera,Stratiomyidae,Odontomyia,Odontomyia,22.58064516129032,279.0322580645161
TRC,2018-04-07,Gastropoda,Physidae,Physa,Physa,11.29032258064516,279.0322580645161
TRC,2018-04-07,Diptera,Ceratopogonidae,Probezzia,Probezzia,3.225806451612903,279.0322580645161
TRC,2018-04-07,Coleoptera,Scirtidae,NA,Scirtidae,16.129032258064516,279.0322580645161
TRC,2018-05-12,Ephemeroptera,Caenidae,Caenis,Caenis,11.827956989247312,642.4731182795698
TRC,2018-05-12,Diptera,Ceratopogonidae,Ceratopogon,Ceratopogon,11.29032258064516,642.4731182795698
TRC,2018-05-12,Diptera,Ceratopogonidae,NA,Ceratopogonidae,22.58064516129032,642.4731182795698
TRC,2018-05-12,Diptera,Chironomidae,NA,Chironomidae,91.39784946236558,642.4731182795698
TRC,2018-05-12,Diptera,Culicidae,NA,Culicidae,11.29032258064516,642.4731182795698
TRC,2018-05-12,Odonata,Coenagrionidae,Enallagma,Enallagma,11.29032258064516,642.4731182795698
TRC,2018-05-12,Coleoptera,Hydrochidae,Hydrochus,Hydrochus,11.29032258064516,642.4731182795698
TRC,2018-05-12,Coleoptera,Dytiscidae,Hydrovatus,Hydrovatus,11.29032258064516,642.4731182795698
TRC,2018-05-12,Coleoptera,Hydrophilidae,Laccobius,Laccobius,46.236559139784944,642.4731182795698
TRC,2018-05-12,Diptera,Stratiomyidae,Odontomyia,Odontomyia,34.946236559139784,642.4731182795698
TRC,2018-05-12,Coleoptera,Haliplidae,Peltodytes,Peltodytes,11.29032258064516,642.4731182795698
TRC,2018-05-12,Gastropoda,Physidae,Physa,Physa,11.827956989247312,642.4731182795698
TRC,2018-05-12,Odonata,Protoneuridae,Protoneura,Protoneura,23.118279569892472,642.4731182795698
TRC,2018-05-12,Coleoptera,Scirtidae,NA,Scirtidae,320.96774193548384,642.4731182795698
TRC,2018-05-12,Odonata,Coenagrionidae,Telebasis,Telebasis,11.827956989247312,642.4731182795698
TRC,2018-06-08,Diptera,Chironomidae,NA,Chironomidae,1.6129032258064515,77.41935483870967
TRC,2018-06-08,Diptera,Chironomidae,NA,Chironomidae,2.150537634408602,77.41935483870967
TRC,2018-06-08,Odonata,Libellulidae,NA,Libellulidae,1.075268817204301,77.41935483870967
TRC,2018-06-08,Gastropoda,Thiaridae,Melanoides,Melanoides,65.05376344086021,77.41935483870967
TRC,2018-06-08,Diptera,Stratiomyidae,Odontomyia,Odontomyia,1.075268817204301,77.41935483870967
TRC,2018-06-08,Odonata,Libellulidae,Orthemis,Orthemis,1.075268817204301,77.41935483870967
TRC,2018-06-08,Decapoda,Cambaridae,Procambarus,Procambarus,2.150537634408602,77.41935483870967
TRC,2018-06-08,Coleoptera,Scirtidae,NA,Scirtidae,1.075268817204301,77.41935483870967
TRC,2018-06-08,Odonata,Coenagrionidae,Telebasis,Telebasis,2.150537634408602,77.41935483870967
TRC,2018-07-01,Odonata,Coenagrionidae,Argia,Argia,1.075268817204301,51.0752688172043
TRC,2018-07-01,Diptera,Chironomidae,NA,Chironomidae,3.225806451612903,51.0752688172043
TRC,2018-07-01,Hemiptera,Nepidae,Curicta,Curicta,0.5376344086021505,51.0752688172043
TRC,2018-07-01,Amphipoda,Hyalellidae,Hyalella,Hyalella,1.6129032258064515,51.0752688172043
TRC,2018-07-01,Gastropoda,Thiaridae,Melanoides,Melanoides,39.784946236559136,51.0752688172043
TRC,2018-07-01,Hemiptera,Mesoveliidae,Mesovelia,Mesovelia,0.5376344086021505,51.0752688172043
TRC,2018-07-01,Odonata,Libellulidae,Perithemis,Perithemis,1.075268817204301,51.0752688172043
TRC,2018-07-01,Gastropoda,Physidae,Physa,Physa,0.5376344086021505,51.0752688172043
TRC,2018-07-01,Diptera,Chironomidae,NA,Chironomidae,2.6881720430107525,51.0752688172043
TRC,2018-08-02,Odonata,Coenagrionidae,Argia,Argia,6.451612903225806,757.5268817204301
TRC,2018-08-02,Diptera,Chironomidae,NA,Chironomidae,73.65591397849462,757.5268817204301
TRC,2018-08-02,Odonata,Coenagrionidae,Enallagma,Enallagma,23.118279569892472,757.5268817204301
TRC,2018-08-02,Gastropoda,Thiaridae,Melanoides,Melanoides,539.247311827957,757.5268817204301
TRC,2018-08-02,Diptera,Stratiomyidae,Odontomyia,Odontomyia,22.58064516129032,757.5268817204301
TRC,2018-08-02,Diptera,Tipulidae,Ormosia,Ormosia,11.29032258064516,757.5268817204301
TRC,2018-08-02,Odonata,Libellulidae,Perithemis,Perithemis,11.827956989247312,757.5268817204301
TRC,2018-08-02,Gastropoda,Physidae,Physa,Physa,6.451612903225806,757.5268817204301
TRC,2018-08-02,Diptera,Ceratopogonidae,Probezzia,Probezzia,5.376344086021505,757.5268817204301
TRC,2018-08-02,Odonata,Protoneuridae,Protoneura,Protoneura,40.32258064516129,757.5268817204301
TRC,2018-08-02,Diptera,Chironomidae,NA,Chironomidae,11.29032258064516,757.5268817204301
TRC,2018-08-02,Architaenioglossa,Viviparidae,NA,Viviparidae,5.913978494623656,757.5268817204301
TRC,2018-11-11,Ephemeroptera,Baetidae,Callibaetis,Callibaetis,8.602150537634408,533.3333333333333
TRC,2018-11-11,Diptera,Ceratopogonidae,NA,Ceratopogonidae,8.602150537634408,533.3333333333333
TRC,2018-11-11,Diptera,Chironomidae,NA,Chironomidae,167.74193548387095,533.3333333333333
TRC,2018-11-11,Odonata,Coenagrionidae,NA,Coenagrionidae,4.301075268817204,533.3333333333333
TRC,2018-11-11,Arthropoda,NA,NA,Collembola,4.301075268817204,533.3333333333333
TRC,2018-11-11,Hemiptera,Nepidae,Curicta,Curicta,4.301075268817204,533.3333333333333
TRC,2018-11-11,Diptera,Ceratopogonidae,Dasyhelea,Dasyhelea,8.602150537634408,533.3333333333333
TRC,2018-11-11,Coleoptera,Dytiscidae,Desmopachria,Desmopachria,4.301075268817204,533.3333333333333
TRC,2018-11-11,Odonata,Coenagrionidae,Enallagma,Enallagma,12.903225806451612,533.3333333333333
TRC,2018-11-11,Coleoptera,Hydrophilidae,Enochrus,Enochrus,4.301075268817204,533.3333333333333
TRC,2018-11-11,Amphipoda,Hyalellidae,Hyalella,Hyalella,17.204301075268816,533.3333333333333
TRC,2018-11-11,Coleoptera,Hydraenidae,Hydraena,Hydraena,4.301075268817204,533.3333333333333
TRC,2018-11-11,Odonata,Coenagrionidae,Ischnura,Ischnura,4.301075268817204,533.3333333333333
TRC,2018-11-11,Coleoptera,Hydrophilidae,Laccobius,Laccobius,8.602150537634408,533.3333333333333
TRC,2018-11-11,Odonata,Libellulidae,NA,Libellulidae,4.301075268817204,533.3333333333333
TRC,2018-11-11,Gastropoda,Lymnaeidae,NA,Lymnaeidae,17.204301075268816,533.3333333333333
TRC,2018-11-11,Gastropoda,Thiaridae,Melanoides,Melanoides,176.34408602150538,533.3333333333333
TRC,2018-11-11,Hemiptera,Pleidae,Neoplea,Neoplea,4.301075268817204,533.3333333333333
TRC,2018-11-11,Odonata,Libellulidae,Orthemis,Orthemis,8.602150537634408,533.3333333333333
TRC,2018-11-11,Gastropoda,Physidae,Physa,Physa,17.204301075268816,533.3333333333333
TRC,2018-11-11,Odonata,Protoneuridae,Protoneura,Protoneura,8.602150537634408,533.3333333333333
TRC,2018-11-11,Coleoptera,Ptiliidae,NA,Ptiliidae,8.602150537634408,533.3333333333333
TRC,2018-11-11,Coleoptera,Scirtidae,NA,Scirtidae,17.204301075268816,533.3333333333333
TRC,2018-11-11,Diptera,Chironomidae,NA,Chironomidae,8.602150537634408,533.3333333333333
WMC,2017-11-03,Ephemeroptera,Baetidae,NA,Baetidae,59.13978494623655,162.36559139784944
WMC,2017-11-03,Ephemeroptera,Caenidae,Caenis,Caenis,3.7634408602150535,162.36559139784944
WMC,2017-11-03,Diptera,Chironomidae,NA,Chironomidae,1.6129032258064515,162.36559139784944
WMC,2017-11-03,Diptera,Chironomidae,NA,Chironomidae,33.87096774193548,162.36559139784944
WMC,2017-11-03,Cladocera,NA,NA,Cladocera,1.6129032258064515,162.36559139784944
WMC,2017-11-03,Bivalva,Pisidiidae,Eupera,Eupera,8.602150537634408,162.36559139784944
WMC,2017-11-03,Odonata,Coenagrionidae,Hesperagrion,Hesperagrion,1.075268817204301,162.36559139784944
WMC,2017-11-03,Amphipoda,Hyalellidae,Hyalella,Hyalella,3.225806451612903,162.36559139784944
WMC,2017-11-03,Trichoptera,Hydropsychidae,Hydropsyche,Hydropsyche,3.7634408602150535,162.36559139784944
WMC,2017-11-03,Odonata,Corduliidae,Macromia,Macromia,1.075268817204301,162.36559139784944
WMC,2017-11-03,Gastropoda,Thiaridae,Melanoides,Melanoides,2.150537634408602,162.36559139784944
WMC,2017-11-03,Trichoptera,Hydroptilidae,Neotrichia,Neotrichia,1.075268817204301,162.36559139784944
WMC,2017-11-03,Decapoda,Palaemonidae,Palaemon,Palaemon,1.075268817204301,162.36559139784944
WMC,2017-11-03,Gastropoda,Physidae,Physa,Physa,3.7634408602150535,162.36559139784944
WMC,2017-11-03,Bivalva,Pisidiidae,NA,Pisidiidae,1.075268817204301,162.36559139784944
WMC,2017-11-03,Hemiptera,Veliidae,Rhagovelia,Rhagovelia,3.225806451612903,162.36559139784944
WMC,2017-11-03,Hemiptera,Gerridae,Rheumatobates,Rheumatobates,2.150537634408602,162.36559139784944
WMC,2017-11-03,Coleoptera,Scirtidae,NA,Scirtidae,2.150537634408602,162.36559139784944
WMC,2017-11-03,Ephemeroptera,Heptageniidae,Stenacron,Stenacron,4.838709677419355,162.36559139784944
WMC,2017-11-03,Coleoptera,Elmidae,Stenelmis,Stenelmis,8.602150537634408,162.36559139784944
WMC,2017-11-03,Diptera,Tabanidae,NA,Tabanidae,1.6129032258064515,162.36559139784944
WMC,2017-11-03,Diptera,Chironomidae,NA,Chironomidae,11.29032258064516,162.36559139784944
WMC,2017-11-03,Hemiptera,Corixidae,Trichocorixa,Trichocorixa,1.6129032258064515,162.36559139784944
WMC,2017-12-02,Ephemeroptera,Caenidae,Caenis,Caenis,1066.6666666666665,1823.6559139784945
WMC,2017-12-02,Diptera,Chironomidae,NA,Chironomidae,34.40860215053763,1823.6559139784945
WMC,2017-12-02,Diptera,Chironomidae,NA,Chironomidae,361.2903225806451,1823.6559139784945
WMC,2017-12-02,Odonata,Coenagrionidae,Enallagma,Enallagma,86.02150537634408,1823.6559139784945
WMC,2017-12-02,Trichoptera,Hydroptilidae,Ochrotrichia,Ochrotrichia,17.204301075268816,1823.6559139784945
WMC,2017-12-02,Coleoptera,Haliplidae,Peltodytes,Peltodytes,17.204301075268816,1823.6559139784945
WMC,2017-12-02,Gastropoda,Physidae,Physa,Physa,120.43010752688171,1823.6559139784945
WMC,2017-12-02,Coleoptera,Scirtidae,NA,Scirtidae,34.40860215053763,1823.6559139784945
WMC,2017-12-02,Diptera,Chironomidae,NA,Chironomidae,86.02150537634408,1823.6559139784945
WMC,2018-01-04,Odonata,Coenagrionidae,Argia,Argia,63.44086021505376,575.2688172043011
WMC,2018-01-04,Ephemeroptera,Caenidae,Caenis,Caenis,23.655913978494624,575.2688172043011
WMC,2018-01-04,Ephemeroptera,Baetidae,Callibaetis,Callibaetis,10.75268817204301,575.2688172043011
WMC,2018-01-04,Diptera,Chironomidae,NA,Chironomidae,10.21505376344086,575.2688172043011
WMC,2018-01-04,Cladocera,NA,NA,Cladocera,26.881720430107524,575.2688172043011
WMC,2018-01-04,Arthropoda,NA,NA,Collembola,20.43010752688172,575.2688172043011
WMC,2018-01-04,Coleoptera,Dytiscidae,Copelatus,Copelatus,3.7634408602150535,575.2688172043011
